Lighthouse,CAM 8 SF-S 1-1,17,40.15527,-122.250757,,,CAM SFORDD P18,CAM RTE KSFO to KRDD,SFO-SEA
Lighthouse,CAM 8 SF-S 1-1,18,40.278578,-122.279186,,,CAM SFORDD P19,CAM RTE KSFO to KRDD,SFO-SEA
Lighthouse,CAM 8 SF-S 1-1,19,40.446572,-122.31458,,,CAM SFORDD P20,CAM RTE KSFO to KRDD,SFO-SEA
Lighthouse,CAM 8 SF-S 1-1,20,40.577697,-122.40577,,,CAM SFORDD P21,CAM RTE KSFO to KRDD,SFO-SEA
Airport,CAM 8 SF-S 1-1,KRDD,40.50870833,-122.2974333,,,CAM SFORDD P22,CAM RTE KSFO to KRDD,SFO-SEA
Airport,CAM 8 SF-S 1-2,KRDD,40.50870833,-122.2974333,,,CAM RDDRBG P1,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,21A,40.732733,-122.367243,,,CAM RDDRBG P2,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,21B,40.803663,-122.33872,,,CAM RDDRBG P3,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,22,40.940718,-122.433794,,,CAM RDDRBG P4,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,23,40.984991,-122.397531,,,CAM RDDRBG P5,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,24,41.091655,-122.319036,,,CAM RDDRBG P6,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,25,41.264798,-122.271806,,,CAM RDDRBG P7,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,26A,41.309556,-122.324243,,,CAM RDDRBG P8,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,26B,41.386454,-122.381744,,,CAM RDDRBG P9,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,Weed LF,41.475575,-122.453837,,,CAM RDDRBG P10,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,27,41.543321,-122.503692,,,CAM RDDRBG P11,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,28,41.728495,-122.539885,,,CAM RDDRBG P12,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,29A,41.858943,-122.511698,,,CAM RDDRBG P13,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,29B,41.906288,-122.560094,,,CAM RDDRBG P14,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,30,42.051888,-122.600134,,,CAM RDDRBG P15,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,31,42.12328,-122.606408,,,CAM RDDRBG P16,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,32,42.238435,-122.742879,,,CAM RDDRBG P17,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-2,33 Medford,42.315573,-122.862839,,,CAM RDDRBG P18,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-3,34,42.452699,-123.056987,,,CAM RDDRBG P19,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-4,35,42.451588,-123.297992,,,CAM RDDRBG P20,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-5,GrandPass,42.509477,-123.388904,,,CAM RDDRBG P21,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-6,36A,42.600024,-123.365982,,,CAM RDDRBG P22,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-7,36B,42.638073,-123.381141,,,CAM RDDRBG P23,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-8,36C,42.669224,-123.384374,,,CAM RDDRBG P24,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-9,37A,42.672692,-123.409893,,,CAM RDDRBG P25,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-10,37B,42.74782,-123.384162,,,CAM RDDRBG P26,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-11,38,42.903225,-123.283802,,,CAM RDDRBG P27,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-12,39A,43.014172,-123.324884,,,CAM RDDRBG P28,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-13,39B,43.014175,-123.324885,,,CAM RDDRBG P29,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-14,40,43.11008,-123.374341,,,CAM RDDRBG P30,CAM RTE KRDD to KRBG,SFO-SEA
Lighthouse,CAM 8 SF-S 1-15,41A,43.210956,-123.357382,,,CAM RDDRBG P31,CAM RTE KRDD to KRBG,SFO-SEA
Airport,CAM 8 SF-S 1-16,KRBG Rosenburg LF,43.236106,-123.358614,,,CAM RDDRBG P32,CAM RTE KRDD to KRBG,SFO-SEA
Airport,CAM 8 SF-S 1-17,KRBG Rosenburg LF,43.236106,-123.358614,,,CAM RBGPDX P1,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-18,41B,43.316687,-123.336954,,,CAM RBGPDX P2,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-19,42A,43.402703,-123.323105,,,CAM RBGPDX P3,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-20,42B,43.502783,-123.293856,,,CAM RBGPDX P4,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-21,43,43.638641,-123.326686,,,CAM RBGPDX P5,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-22,44A,43.736816,-123.159078,,,CAM RBGPDX P6,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-23,44B,43.80207,-123.039013,,,CAM RBGPDX P7,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-24,45,43.908203,-123.027119,,,CAM RBGPDX P8,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-25,46,44.053496,-123.030935,,,CAM RBGPDX P9,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-26,47,44.189263,-123.104251,,,CAM RBGPDX P10,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-27,Eugene LF,44.120922,-123.208658,,,CAM RBGPDX P11,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-28,48,44.318162,-123.050818,,,CAM RBGPDX P12,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-29,49A,44.318162,-123.050818,,,CAM RBGPDX P13,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-30,49B,44.45414,-123.069147,,,CAM RBGPDX P14,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-31,50,44.537045,-122.967922,,,CAM RBGPDX P15,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-32,51,44.679143,-122.919251,,,CAM RBGPDX P16,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-33,52,44.87335,-122.873605,,,CAM RBGPDX P17,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-34,53,45.01875,-122.805003,,,CAM RBGPDX P18,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-35,54,45.100062,-122.799648,,,CAM RBGPDX P19,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-36,55,45.229572,-122.755601,,,CAM RBGPDX P20,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-37,56,45.342891,-122.694308,,,CAM RBGPDX P21,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-38,57,45.499505,-122.70894,,,CAM RBGPDX P22,CAM RTE KRBG to KPDX,SFO-SEA
Lighthouse,CAM 8 SF-S 1-39,57 Sawn Field,45.624232,-122.657893,,,CAM RBGPDX P23,CAM RTE KRBG to KPDX,SFO-SEA
Airport,CAM 8 SF-S 1-40,KPDX,45.58557222,-122.6025694,,,CAM RBGPDX P24,CAM RTE KRBG to KPDX,SFO-SEA
Airport,CAM 8 SF-S 1-40,KPDX,45.58557222,-122.6025694,,,CAM PDXBFI P1,CAM RTE KPDX to KBFI,SFO-BFI
Lighthouse,CAM 8 SF-S 1-41,58B,45.773992,-122.860848,,,CAM PDXBFI P2,CAM RTE KPDX to KBFI,SFO-BFI
Lighthouse,CAM 8 SF-S 1-42,59,45.860852,-122.780179,,,CAM PDXBFI P3,CAM RTE KPDX to KBFI,SFO-BFI
Lighthouse,CAM 8 SF-S 1-43,60,46.020614,-122.859251,,,CAM PDXBFI P4,CAM RTE KPDX to KBFI,SFO-BFI
Lighthouse,CAM 8 SF-S 1-44,61A,46.122845,-122.906215,,,CAM PDXBFI P5,CAM RTE KPDX to KBFI,SFO-BFI
Lighthouse,CAM 8 SF-S 1-45,61B,46.176262,-122.906885,,,CAM PDXBFI P6,CAM RTE KPDX to KBFI,SFO-BFI
Lighthouse,CAM 8 SF-S 1-46,62,46.352761,-122.861648,,,CAM PDXBFI P7,CAM RTE KPDX to KBFI,SFO-BFI
Lighthouse,CAM 8 SF-S 1-47,63,46.476429,-122.816639,,,CAM PDXBFI P8,CAM RTE KPDX to KBFI,SFO-BFI
Lighthouse,CAM 8 SF-S 1-48,64,46.628142,-122.947156,,,CAM PDXBFI P9,CAM RTE KPDX to KBFI,SFO-BFI
Lighthouse,CAM 8 SF-S 1-49,65 Chehalis LF,46.673834,-122.987133,,,CAM PDXBFI P10,CAM RTE KPDX to KBFI,SFO-BFI
Lighthouse,CAM 8 SF-S 1-50,66 Centralia,46.725387,-122.982817,,,CAM PDXBFI P11,CAM RTE KPDX to KBFI,SFO-BFI
Lighthouse,CAM 8 SF-S 1-51,67 Olympia LF,46.973903,-122.908283,,,CAM PDXBFI P12,CAM RTE KPDX to KBFI,SFO-BFI
Lighthouse,CAM 8 SF-S 1-52,68,47.006667,-122.834435,,,CAM PDXBFI P13,CAM RTE KPDX to KBFI,SFO-BFI
Lighthouse,CAM 8 SF-S 1-53,69,47.033787,-122.779442,,,CAM PDXBFI P14,CAM RTE KPDX to KBFI,SFO-BFI
Lighthouse,CAM 8 SF-S 1-54,70,47.209757,-122.404679,,,CAM PDXBFI P15,CAM RTE KPDX to KBFI,SFO-BFI
Lighthouse,CAM 8 SF-S 1-55,71,47.303634,-122.24744,,,CAM PDXBFI P16,CAM RTE KPDX to KBFI,SFO-BFI
Lighthouse,CAM 8 SF-S 1-56,72,47.47311,-122.249863,,,CAM PDXBFI P17,CAM RTE KPDX to KBFI,SFO-BFI
Airport,CAM 8 SF-S 1-57,KBFI (Boeing FD),47.537256,-122.304473,,,CAM PDXBFI P18,CAM RTE KPDX to KBFI,SFO-BFI
